"Sample_1","Sample_2","Site_1","Site_2","Pair","Metric","Distance"
"220604_05","220708_07","Veragua","Soberanía","Veragua vs Soberanía","Robust Aitchison",7.30066717426789
"220604_06","220708_07","Veragua","Soberanía","Veragua vs Soberanía","Robust Aitchison",5.65861703540522
"220604_07","220708_07","Veragua","Soberanía","Veragua vs Soberanía","Robust Aitchison",6.19594964980213
"220606_02","220708_07","Veragua","Soberanía","Veragua vs Soberanía","Robust Aitchison",6.49671072620329
"220606_04","220708_07","Veragua","Soberanía","Veragua vs Soberanía","Robust Aitchison",6.24825400338126
"220607_01","220708_07","Veragua","Soberanía","Veragua vs Soberanía","Robust Aitchison",7.0906957294735
"220607_02","220708_07","Veragua","Soberanía","Veragua vs Soberanía","Robust Aitchison",2.45525508737333
"220607_03","220708_07","Veragua","Soberanía","Veragua vs Soberanía","Robust Aitchison",2.46706436341257
"220607_04","220708_07","Veragua","Soberanía","Veragua vs Soberanía","Robust Aitchison",6.68282560896388
"220609_01","220708_07","Veragua","Soberanía","Veragua vs Soberanía","Robust Aitchison",2.88149929925859
"220609_02","220708_07","Veragua","Soberanía","Veragua vs Soberanía","Robust Aitchison",4.79307328959541
"220609_03","220708_07","Veragua","Soberanía","Veragua vs Soberanía","Robust Aitchison",3.97197926623745
"220609_04","220708_07","Veragua","Soberanía","Veragua vs Soberanía","Robust Aitchison",4.87323361977363
"220609_07","220708_07","Veragua","Soberanía","Veragua vs Soberanía","Robust Aitchison",2.58900182518098
"220604_01","220708_08","Veragua","Soberanía","Veragua vs Soberanía","Robust Aitchison",4.71158370881887
"220604_02","220708_08","Veragua","Soberanía","Veragua vs Soberanía","Robust Aitchison",6.31666926955617
"220604_03","220708_08","Veragua","Soberanía","Veragua vs Soberanía","Robust Aitchison",11.1557596007641
"220604_04","220708_08","Veragua","Soberanía","Veragua vs Soberanía","Robust Aitchison",5.3618162255368
"220604_05","220708_08","Veragua","Soberanía","Veragua vs Soberanía","Robust Aitchison",2.74863663780928
"220604_06","220708_08","Veragua","Soberanía","Veragua vs Soberanía","Robust Aitchison",4.00075477572401
"220604_07","220708_08","Veragua","Soberanía","Veragua vs Soberanía","Robust Aitchison",4.05561789580223
"220606_02","220708_08","Veragua","Soberanía","Veragua vs Soberanía","Robust Aitchison",2.72535301380907
"220606_04","220708_08","Veragua","Soberanía","Veragua vs Soberanía","Robust Aitchison",1.9739557908696
"220607_01","220708_08","Veragua","Soberanía","Veragua vs Soberanía","Robust Aitchison",1.82499096817137
"220607_02","220708_08","Veragua","Soberanía","Veragua vs Soberanía","Robust Aitchison",5.58216515186259
"220607_03","220708_08","Veragua","Soberanía","Veragua vs Soberanía","Robust Aitchison",4.03309768598773
"220607_04","220708_08","Veragua","Soberanía","Veragua vs Soberanía","Robust Aitchison",1.86479638112647
"220609_01","220708_08","Veragua","Soberanía","Veragua vs Soberanía","Robust Aitchison",4.55786440446022
"220609_02","220708_08","Veragua","Soberanía","Veragua vs Soberanía","Robust Aitchison",5.83810565108325
"220609_03","220708_08","Veragua","Soberanía","Veragua vs Soberanía","Robust Aitchison",3.14123800668848
"220609_04","220708_08","Veragua","Soberanía","Veragua vs Soberanía","Robust Aitchison",1.89001549509494
"220609_07","220708_08","Veragua","Soberanía","Veragua vs Soberanía","Robust Aitchison",5.73487048296575
"220604_01","220708_09","Veragua","Soberanía","Veragua vs Soberanía","Robust Aitchison",6.60373404838534
"220604_02","220708_09","Veragua","Soberanía","Veragua vs Soberanía","Robust Aitchison",6.53327556689588
"220604_03","220708_09","Veragua","Soberanía","Veragua vs Soberanía","Robust Aitchison",8.93798497811838
"220604_04","220708_09","Veragua","Soberanía","Veragua vs Soberanía","Robust Aitchison",4.80151128521895
"220604_05","220708_09","Veragua","Soberanía","Veragua vs Soberanía","Robust Aitchison",6.77925188496074
"220604_06","220708_09","Veragua","Soberanía","Veragua vs Soberanía","Robust Aitchison",5.92339023993703
"220604_07","220708_09","Veragua","Soberanía","Veragua vs Soberanía","Robust Aitchison",7.35633403367725
"220606_02","220708_09","Veragua","Soberanía","Veragua vs Soberanía","Robust Aitchison",6.5755364749315
"220606_04","220708_09","Veragua","Soberanía","Veragua vs Soberanía","Robust Aitchison",4.46295712060949
"220607_01","220708_09","Veragua","Soberanía","Veragua vs Soberanía","Robust Aitchison",5.50437631637268
"220607_02","220708_09","Veragua","Soberanía","Veragua vs Soberanía","Robust Aitchison",4.7642684255977
"220607_03","220708_09","Veragua","Soberanía","Veragua vs Soberanía","Robust Aitchison",3.86886366776998
"220607_04","220708_09","Veragua","Soberanía","Veragua vs Soberanía","Robust Aitchison",6.35684294877371
"220609_01","220708_09","Veragua","Soberanía","Veragua vs Soberanía","Robust Aitchison",3.02731737270027
"220609_02","220708_09","Veragua","Soberanía","Veragua vs Soberanía","Robust Aitchison",4.6229995079905
"220609_03","220708_09","Veragua","Soberanía","Veragua vs Soberanía","Robust Aitchison",4.10677592386188
"220609_04","220708_09","Veragua","Soberanía","Veragua vs Soberanía","Robust Aitchison",4.06083332754368
"220609_07","220708_09","Veragua","Soberanía","Veragua vs Soberanía","Robust Aitchison",5.79658487583976
"220604_01","220708_10","Veragua","Soberanía","Veragua vs Soberanía","Robust Aitchison",9.58734942302523
"220604_02","220708_10","Veragua","Soberanía","Veragua vs Soberanía","Robust Aitchison",9.60352825824017
"220604_03","220708_10","Veragua","Soberanía","Veragua vs Soberanía","Robust Aitchison",4.24625060835
"220604_04","220708_10","Veragua","Soberanía","Veragua vs Soberanía","Robust Aitchison",7.16941111109385
"220604_05","220708_10","Veragua","Soberanía","Veragua vs Soberanía","Robust Aitchison",9.05301490902383
"220604_06","220708_10","Veragua","Soberanía","Veragua vs Soberanía","Robust Aitchison",7.60931193662623
"220604_07","220708_10","Veragua","Soberanía","Veragua vs Soberanía","Robust Aitchison",10.5390450743856
"220606_02","220708_10","Veragua","Soberanía","Veragua vs Soberanía","Robust Aitchison",9.32567599623909
"220606_04","220708_10","Veragua","Soberanía","Veragua vs Soberanía","Robust Aitchison",8.58356884242487
"220607_01","220708_10","Veragua","Soberanía","Veragua vs Soberanía","Robust Aitchison",9.20311464405718
"220607_02","220708_10","Veragua","Soberanía","Veragua vs Soberanía","Robust Aitchison",7.44262901097069
"220607_03","220708_10","Veragua","Soberanía","Veragua vs Soberanía","Robust Aitchison",7.30517330348602
"220607_04","220708_10","Veragua","Soberanía","Veragua vs Soberanía","Robust Aitchison",9.72084422874605
"220609_01","220708_10","Veragua","Soberanía","Veragua vs Soberanía","Robust Aitchison",5.70353026292136
"220609_02","220708_10","Veragua","Soberanía","Veragua vs Soberanía","Robust Aitchison",4.85848708199971
"220609_03","220708_10","Veragua","Soberanía","Veragua vs Soberanía","Robust Aitchison",6.86705527879837
"220609_04","220708_10","Veragua","Soberanía","Veragua vs Soberanía","Robust Aitchison",6.9601936676736
"220609_07","220708_10","Veragua","Soberanía","Veragua vs Soberanía","Robust Aitchison",10.0223105701426
"220707_11","220708_01","Campana","Soberanía","Campana vs Soberanía","Robust Aitchison",1.0115500707153
"220707_12","220708_01","Campana","Soberanía","Campana vs Soberanía","Robust Aitchison",2.70279965881305
"220707_13","220708_01","Campana","Soberanía","Campana vs Soberanía","Robust Aitchison",5.37569884858078
"220707_14","220708_01","Campana","Soberanía","Campana vs Soberanía","Robust Aitchison",2.35706010432061
"220707_15","220708_01","Campana","Soberanía","Campana vs Soberanía","Robust Aitchison",4.66837688830477
"220707_16","220708_01","Campana","Soberanía","Campana vs Soberanía","Robust Aitchison",1.35539385832294
"220707_17","220708_01","Campana","Soberanía","Campana vs Soberanía","Robust Aitchison",5.63720882681954
"220707_18","220708_01","Campana","Soberanía","Campana vs Soberanía","Robust Aitchison",2.47534971983861
"220707_19","220708_01","Campana","Soberanía","Campana vs Soberanía","Robust Aitchison",1.35973695751655
"220707_20","220708_01","Campana","Soberanía","Campana vs Soberanía","Robust Aitchison",3.22571075445675
"220707_11","220708_02","Campana","Soberanía","Campana vs Soberanía","Robust Aitchison",4.78129600442327
"220707_12","220708_02","Campana","Soberanía","Campana vs Soberanía","Robust Aitchison",6.10576755719365
"220707_13","220708_02","Campana","Soberanía","Campana vs Soberanía","Robust Aitchison",9.22849530349709
"220707_14","220708_02","Campana","Soberanía","Campana vs Soberanía","Robust Aitchison",4.24898674178464
"220707_15","220708_02","Campana","Soberanía","Campana vs Soberanía","Robust Aitchison",8.15782111648407
"220707_16","220708_02","Campana","Soberanía","Campana vs Soberanía","Robust Aitchison",5.36389552795873
"220707_17","220708_02","Campana","Soberanía","Campana vs Soberanía","Robust Aitchison",7.69624674077614
"220707_18","220708_02","Campana","Soberanía","Campana vs Soberanía","Robust Aitchison",4.54634698648979
"220707_19","220708_02","Campana","Soberanía","Campana vs Soberanía","Robust Aitchison",4.61131057814477
"220707_20","220708_02","Campana","Soberanía","Campana vs Soberanía","Robust Aitchison",5.57651601300133
"220707_11","220708_03","Campana","Soberanía","Campana vs Soberanía","Robust Aitchison",3.7236887965029
"220707_12","220708_03","Campana","Soberanía","Campana vs Soberanía","Robust Aitchison",3.97190595694437
"220707_13","220708_03","Campana","Soberanía","Campana vs Soberanía","Robust Aitchison",6.94814817424457
"220707_14","220708_03","Campana","Soberanía","Campana vs Soberanía","Robust Aitchison",2.82137249934514
"220707_15","220708_03","Campana","Soberanía","Campana vs Soberanía","Robust Aitchison",5.6240537981941
"220707_16","220708_03","Campana","Soberanía","Campana vs Soberanía","Robust Aitchison",3.60143867686156
"220707_17","220708_03","Campana","Soberanía","Campana vs Soberanía","Robust Aitchison",6.75941314697677
"220707_18","220708_03","Campana","Soberanía","Campana vs Soberanía","Robust Aitchison",4.07488717442997
"220707_19","220708_03","Campana","Soberanía","Campana vs Soberanía","Robust Aitchison",2.84673055358601
"220707_20","220708_03","Campana","Soberanía","Campana vs Soberanía","Robust Aitchison",3.08784842447453
"220707_11","220708_04","Campana","Soberanía","Campana vs Soberanía","Robust Aitchison",5.04411516732419
"220707_12","220708_04","Campana","Soberanía","Campana vs Soberanía","Robust Aitchison",6.34535351105757
"220707_13","220708_04","Campana","Soberanía","Campana vs Soberanía","Robust Aitchison",9.42326326265461
"220707_14","220708_04","Campana","Soberanía","Campana vs Soberanía","Robust Aitchison",4.33644765428828
"220707_15","220708_04","Campana","Soberanía","Campana vs Soberanía","Robust Aitchison",8.52564242918861
"220707_16","220708_04","Campana","Soberanía","Campana vs Soberanía","Robust Aitchison",5.64460998669092
"220707_17","220708_04","Campana","Soberanía","Campana vs Soberanía","Robust Aitchison",7.32948159265279
"220707_18","220708_04","Campana","Soberanía","Campana vs Soberanía","Robust Aitchison",4.23861286102383
"220707_19","220708_04","Campana","Soberanía","Campana vs Soberanía","Robust Aitchison",4.91117622017835
"220707_20","220708_04","Campana","Soberanía","Campana vs Soberanía","Robust Aitchison",6.25163495108826
"220707_11","220708_05","Campana","Soberanía","Campana vs Soberanía","Robust Aitchison",3.90687821803109
"220707_12","220708_05","Campana","Soberanía","Campana vs Soberanía","Robust Aitchison",4.56949710128452
"220707_13","220708_05","Campana","Soberanía","Campana vs Soberanía","Robust Aitchison",4.79340955322132
"220707_14","220708_05","Campana","Soberanía","Campana vs Soberanía","Robust Aitchison",6.00211213958242
"220707_15","220708_05","Campana","Soberanía","Campana vs Soberanía","Robust Aitchison",4.5332862896933
"220707_16","220708_05","Campana","Soberanía","Campana vs Soberanía","Robust Aitchison",3.7664993521404
"220707_17","220708_05","Campana","Soberanía","Campana vs Soberanía","Robust Aitchison",8.05803438341044
"220707_18","220708_05","Campana","Soberanía","Campana vs Soberanía","Robust Aitchison",6.24423689546767
"220707_19","220708_05","Campana","Soberanía","Campana vs Soberanía","Robust Aitchison",4.60937192129947
"220707_20","220708_05","Campana","Soberanía","Campana vs Soberanía","Robust Aitchison",4.58181866080722
"220707_11","220708_06","Campana","Soberanía","Campana vs Soberanía","Robust Aitchison",3.05427956631717
"220707_12","220708_06","Campana","Soberanía","Campana vs Soberanía","Robust Aitchison",4.96002107317296
"220707_13","220708_06","Campana","Soberanía","Campana vs Soberanía","Robust Aitchison",8.01276677719879
"220707_14","220708_06","Campana","Soberanía","Campana vs Soberanía","Robust Aitchison",3.33351149076251
"220707_15","220708_06","Campana","Soberanía","Campana vs Soberanía","Robust Aitchison",7.08395220702211
"220707_16","220708_06","Campana","Soberanía","Campana vs Soberanía","Robust Aitchison",3.89864116947627
"220707_17","220708_06","Campana","Soberanía","Campana vs Soberanía","Robust Aitchison",6.92873020789681
"220707_18","220708_06","Campana","Soberanía","Campana vs Soberanía","Robust Aitchison",3.36317790891047
"220707_19","220708_06","Campana","Soberanía","Campana vs Soberanía","Robust Aitchison",3.2979757261999
"220707_20","220708_06","Campana","Soberanía","Campana vs Soberanía","Robust Aitchison",4.64718056646291
"220707_11","220708_07","Campana","Soberanía","Campana vs Soberanía","Robust Aitchison",3.7553154029285
"220707_12","220708_07","Campana","Soberanía","Campana vs Soberanía","Robust Aitchison",4.16427783044884
"220707_13","220708_07","Campana","Soberanía","Campana vs Soberanía","Robust Aitchison",7.21638345510703
"220707_14","220708_07","Campana","Soberanía","Campana vs Soberanía","Robust Aitchison",2.69895370507739
"220707_15","220708_07","Campana","Soberanía","Campana vs Soberanía","Robust Aitchison",5.98621068018935
"220707_16","220708_07","Campana","Soberanía","Campana vs Soberanía","Robust Aitchison",3.74965090751897
"220707_17","220708_07","Campana","Soberanía","Campana vs Soberanía","Robust Aitchison",6.59035512085546
"220707_18","220708_07","Campana","Soberanía","Campana vs Soberanía","Robust Aitchison",3.7780900170615
"220707_19","220708_07","Campana","Soberanía","Campana vs Soberanía","Robust Aitchison",2.94346321505553
"220707_20","220708_07","Campana","Soberanía","Campana vs Soberanía","Robust Aitchison",3.55754312267943
"220707_11","220708_08","Campana","Soberanía","Campana vs Soberanía","Robust Aitchison",2.7738578060986
"220707_12","220708_08","Campana","Soberanía","Campana vs Soberanía","Robust Aitchison",2.60157639918336
"220707_13","220708_08","Campana","Soberanía","Campana vs Soberanía","Robust Aitchison",3.5299582757306
"220707_14","220708_08","Campana","Soberanía","Campana vs Soberanía","Robust Aitchison",4.03241291732161
"220707_15","220708_08","Campana","Soberanía","Campana vs Soberanía","Robust Aitchison",3.22884512556286
"220707_16","220708_08","Campana","Soberanía","Campana vs Soberanía","Robust Aitchison",2.06050615593034
"220707_17","220708_08","Campana","Soberanía","Campana vs Soberanía","Robust Aitchison",6.01542026287099
"220707_18","220708_08","Campana","Soberanía","Campana vs Soberanía","Robust Aitchison",4.28164791501903
"220707_19","220708_08","Campana","Soberanía","Campana vs Soberanía","Robust Aitchison",2.88147482442802
"220707_20","220708_08","Campana","Soberanía","Campana vs Soberanía","Robust Aitchison",3.59655856117505
"220707_11","220708_09","Campana","Soberanía","Campana vs Soberanía","Robust Aitchison",4.65792500667556
"220707_12","220708_09","Campana","Soberanía","Campana vs Soberanía","Robust Aitchison",2.25646295416293
"220707_13","220708_09","Campana","Soberanía","Campana vs Soberanía","Robust Aitchison",4.08244228723288
"220707_14","220708_09","Campana","Soberanía","Campana vs Soberanía","Robust Aitchison",3.00462046835245
"220707_15","220708_09","Campana","Soberanía","Campana vs Soberanía","Robust Aitchison",2.79213155805946
"220707_16","220708_09","Campana","Soberanía","Campana vs Soberanía","Robust Aitchison",3.38280301958415
"220707_17","220708_09","Campana","Soberanía","Campana vs Soberanía","Robust Aitchison",5.33099188857004
"220707_18","220708_09","Campana","Soberanía","Campana vs Soberanía","Robust Aitchison",4.4468117333131
"220707_19","220708_09","Campana","Soberanía","Campana vs Soberanía","Robust Aitchison",3.10088532667645
"220707_20","220708_09","Campana","Soberanía","Campana vs Soberanía","Robust Aitchison",3.03450831662991
"220707_11","220708_10","Campana","Soberanía","Campana vs Soberanía","Robust Aitchison",8.92645875648754
"220707_12","220708_10","Campana","Soberanía","Campana vs Soberanía","Robust Aitchison",6.01192845022711
"220707_13","220708_10","Campana","Soberanía","Campana vs Soberanía","Robust Aitchison",5.89140209192655
"220707_14","220708_10","Campana","Soberanía","Campana vs Soberanía","Robust Aitchison",6.2128261096253
"220707_15","220708_10","Campana","Soberanía","Campana vs Soberanía","Robust Aitchison",6.16160361345383
"220707_16","220708_10","Campana","Soberanía","Campana vs Soberanía","Robust Aitchison",7.60157734275119
"220707_17","220708_10","Campana","Soberanía","Campana vs Soberanía","Robust Aitchison",4.03143679457421
"220707_18","220708_10","Campana","Soberanía","Campana vs Soberanía","Robust Aitchison",6.64377556347259
"220707_19","220708_10","Campana","Soberanía","Campana vs Soberanía","Robust Aitchison",7.33143307414648
"220707_20","220708_10","Campana","Soberanía","Campana vs Soberanía","Robust Aitchison",8.23529580525957
