"Sample_1","Sample_2","Site_1","Site_2","Pair","Metric","Distance"
"250607_10","220708_10","Lost","Soberanía","Lost vs Soberanía","Robust Aitchison",8.74627463676954
"220604_01","220707_11","Veragua","Campana","Veragua vs Campana","Robust Aitchison",16.7312783100561
"220604_02","220707_11","Veragua","Campana","Veragua vs Campana","Robust Aitchison",16.5052299050031
"220604_03","220707_11","Veragua","Campana","Veragua vs Campana","Robust Aitchison",16.8907582939665
"220604_04","220707_11","Veragua","Campana","Veragua vs Campana","Robust Aitchison",15.1224169828711
"220604_05","220707_11","Veragua","Campana","Veragua vs Campana","Robust Aitchison",16.6822284828185
"220604_06","220707_11","Veragua","Campana","Veragua vs Campana","Robust Aitchison",14.9051023476105
"220604_07","220707_11","Veragua","Campana","Veragua vs Campana","Robust Aitchison",8.04753948605335
"220606_02","220707_11","Veragua","Campana","Veragua vs Campana","Robust Aitchison",9.61794994988707
"220606_04","220707_11","Veragua","Campana","Veragua vs Campana","Robust Aitchison",20.0099417130191
"220607_01","220707_11","Veragua","Campana","Veragua vs Campana","Robust Aitchison",3.65909589407609
"220607_02","220707_11","Veragua","Campana","Veragua vs Campana","Robust Aitchison",12.2974977464274
"220607_03","220707_11","Veragua","Campana","Veragua vs Campana","Robust Aitchison",5.05123925771401
"220607_04","220707_11","Veragua","Campana","Veragua vs Campana","Robust Aitchison",6.02546321197751
"220609_01","220707_11","Veragua","Campana","Veragua vs Campana","Robust Aitchison",20.2464688122913
"220609_02","220707_11","Veragua","Campana","Veragua vs Campana","Robust Aitchison",10.6363243028616
"220609_03","220707_11","Veragua","Campana","Veragua vs Campana","Robust Aitchison",12.104493138878
"220609_04","220707_11","Veragua","Campana","Veragua vs Campana","Robust Aitchison",6.54204162425795
"220609_07","220707_11","Veragua","Campana","Veragua vs Campana","Robust Aitchison",10.3143751017256
"220604_01","220707_12","Veragua","Campana","Veragua vs Campana","Robust Aitchison",21.9141063939816
"220604_02","220707_12","Veragua","Campana","Veragua vs Campana","Robust Aitchison",21.3566886646948
"220604_03","220707_12","Veragua","Campana","Veragua vs Campana","Robust Aitchison",17.9455738618081
"220604_04","220707_12","Veragua","Campana","Veragua vs Campana","Robust Aitchison",20.2075937632502
"220604_05","220707_12","Veragua","Campana","Veragua vs Campana","Robust Aitchison",21.8659744158048
"220604_06","220707_12","Veragua","Campana","Veragua vs Campana","Robust Aitchison",20.337982913955
"220604_07","220707_12","Veragua","Campana","Veragua vs Campana","Robust Aitchison",12.2503096136453
"220606_02","220707_12","Veragua","Campana","Veragua vs Campana","Robust Aitchison",15.3226272870885
"220606_04","220707_12","Veragua","Campana","Veragua vs Campana","Robust Aitchison",24.4595927560958
"220607_01","220707_12","Veragua","Campana","Veragua vs Campana","Robust Aitchison",6.27100682996757
"220607_02","220707_12","Veragua","Campana","Veragua vs Campana","Robust Aitchison",17.1685677921074
"220607_03","220707_12","Veragua","Campana","Veragua vs Campana","Robust Aitchison",5.93519330619911
"220607_04","220707_12","Veragua","Campana","Veragua vs Campana","Robust Aitchison",11.7638983049325
"220609_01","220707_12","Veragua","Campana","Veragua vs Campana","Robust Aitchison",24.8814377741959
"220609_02","220707_12","Veragua","Campana","Veragua vs Campana","Robust Aitchison",15.2906274868795
"220609_03","220707_12","Veragua","Campana","Veragua vs Campana","Robust Aitchison",17.7134554747062
"220609_04","220707_12","Veragua","Campana","Veragua vs Campana","Robust Aitchison",11.4577808135177
"220609_07","220707_12","Veragua","Campana","Veragua vs Campana","Robust Aitchison",13.7613226396808
"220604_01","220707_13","Veragua","Campana","Veragua vs Campana","Robust Aitchison",21.7127994185604
"220604_02","220707_13","Veragua","Campana","Veragua vs Campana","Robust Aitchison",21.1252455814783
"220604_03","220707_13","Veragua","Campana","Veragua vs Campana","Robust Aitchison",18.6294481955432
"220604_04","220707_13","Veragua","Campana","Veragua vs Campana","Robust Aitchison",19.9861817096049
"220604_05","220707_13","Veragua","Campana","Veragua vs Campana","Robust Aitchison",21.6458407616385
"220604_06","220707_13","Veragua","Campana","Veragua vs Campana","Robust Aitchison",20.0415121133422
"220604_07","220707_13","Veragua","Campana","Veragua vs Campana","Robust Aitchison",11.4349920789198
"220606_02","220707_13","Veragua","Campana","Veragua vs Campana","Robust Aitchison",14.9282594069604
"220606_04","220707_13","Veragua","Campana","Veragua vs Campana","Robust Aitchison",24.3451135952809
"220607_01","220707_13","Veragua","Campana","Veragua vs Campana","Robust Aitchison",5.64378263025914
"220607_02","220707_13","Veragua","Campana","Veragua vs Campana","Robust Aitchison",16.8435747049021
"220607_03","220707_13","Veragua","Campana","Veragua vs Campana","Robust Aitchison",4.97920259717901
"220607_04","220707_13","Veragua","Campana","Veragua vs Campana","Robust Aitchison",11.3363173727154
"220609_01","220707_13","Veragua","Campana","Veragua vs Campana","Robust Aitchison",24.6398718395186
"220609_02","220707_13","Veragua","Campana","Veragua vs Campana","Robust Aitchison",14.5130051365012
"220609_03","220707_13","Veragua","Campana","Veragua vs Campana","Robust Aitchison",17.4738516429601
"220609_04","220707_13","Veragua","Campana","Veragua vs Campana","Robust Aitchison",11.0586042997419
"220609_07","220707_13","Veragua","Campana","Veragua vs Campana","Robust Aitchison",12.8355501438792
"220604_01","220707_14","Veragua","Campana","Veragua vs Campana","Robust Aitchison",18.9100568781203
"220604_02","220707_14","Veragua","Campana","Veragua vs Campana","Robust Aitchison",18.3040531320885
"220604_03","220707_14","Veragua","Campana","Veragua vs Campana","Robust Aitchison",19.3688104103305
"220604_04","220707_14","Veragua","Campana","Veragua vs Campana","Robust Aitchison",17.1612784818829
"220604_05","220707_14","Veragua","Campana","Veragua vs Campana","Robust Aitchison",18.7938764430541
"220604_06","220707_14","Veragua","Campana","Veragua vs Campana","Robust Aitchison",16.9835412998015
"220604_07","220707_14","Veragua","Campana","Veragua vs Campana","Robust Aitchison",7.63738919695571
"220606_02","220707_14","Veragua","Campana","Veragua vs Campana","Robust Aitchison",11.6837094697522
"220606_04","220707_14","Veragua","Campana","Veragua vs Campana","Robust Aitchison",21.8705957389632
"220607_01","220707_14","Veragua","Campana","Veragua vs Campana","Robust Aitchison",2.51532258212166
"220607_02","220707_14","Veragua","Campana","Veragua vs Campana","Robust Aitchison",13.833822907082
"220607_03","220707_14","Veragua","Campana","Veragua vs Campana","Robust Aitchison",2.48647103429555
"220607_04","220707_14","Veragua","Campana","Veragua vs Campana","Robust Aitchison",8.09326740320368
"220609_01","220707_14","Veragua","Campana","Veragua vs Campana","Robust Aitchison",21.8184353456266
"220609_02","220707_14","Veragua","Campana","Veragua vs Campana","Robust Aitchison",10.6930620434533
"220609_03","220707_14","Veragua","Campana","Veragua vs Campana","Robust Aitchison",14.6265124396546
"220609_04","220707_14","Veragua","Campana","Veragua vs Campana","Robust Aitchison",7.94939531692807
"220609_07","220707_14","Veragua","Campana","Veragua vs Campana","Robust Aitchison",9.31430195553379
"220604_01","220707_15","Veragua","Campana","Veragua vs Campana","Robust Aitchison",18.5650019883267
"220604_02","220707_15","Veragua","Campana","Veragua vs Campana","Robust Aitchison",18.4720296911964
"220604_03","220707_15","Veragua","Campana","Veragua vs Campana","Robust Aitchison",11.524652090134
"220604_04","220707_15","Veragua","Campana","Veragua vs Campana","Robust Aitchison",17.1402097529007
"220604_05","220707_15","Veragua","Campana","Veragua vs Campana","Robust Aitchison",18.6551468762313
"220604_06","220707_15","Veragua","Campana","Veragua vs Campana","Robust Aitchison",17.6020051722862
"220604_07","220707_15","Veragua","Campana","Veragua vs Campana","Robust Aitchison",14.3107944534785
"220606_02","220707_15","Veragua","Campana","Veragua vs Campana","Robust Aitchison",13.5430234512266
"220606_04","220707_15","Veragua","Campana","Veragua vs Campana","Robust Aitchison",20.9197765986597
"220607_01","220707_15","Veragua","Campana","Veragua vs Campana","Robust Aitchison",8.6025089303955
"220607_02","220707_15","Veragua","Campana","Veragua vs Campana","Robust Aitchison",15.1731411145899
"220607_03","220707_15","Veragua","Campana","Veragua vs Campana","Robust Aitchison",10.4750072105023
"220607_04","220707_15","Veragua","Campana","Veragua vs Campana","Robust Aitchison",10.7057745905248
"220609_01","220707_15","Veragua","Campana","Veragua vs Campana","Robust Aitchison",22.1134613595947
"220609_02","220707_15","Veragua","Campana","Veragua vs Campana","Robust Aitchison",16.6763941134559
"220609_03","220707_15","Veragua","Campana","Veragua vs Campana","Robust Aitchison",14.651380938537
"220609_04","220707_15","Veragua","Campana","Veragua vs Campana","Robust Aitchison",10.5707497664428
"220609_07","220707_15","Veragua","Campana","Veragua vs Campana","Robust Aitchison",16.8482219116528
"220604_01","220707_16","Veragua","Campana","Veragua vs Campana","Robust Aitchison",22.8504663824447
"220604_02","220707_16","Veragua","Campana","Veragua vs Campana","Robust Aitchison",21.8176348609443
"220604_03","220707_16","Veragua","Campana","Veragua vs Campana","Robust Aitchison",21.3351482821106
"220604_04","220707_16","Veragua","Campana","Veragua vs Campana","Robust Aitchison",20.980300645487
"220604_05","220707_16","Veragua","Campana","Veragua vs Campana","Robust Aitchison",22.7093508786913
"220604_06","220707_16","Veragua","Campana","Veragua vs Campana","Robust Aitchison",21.1493316613525
"220604_07","220707_16","Veragua","Campana","Veragua vs Campana","Robust Aitchison",11.3786882279714
"220606_02","220707_16","Veragua","Campana","Veragua vs Campana","Robust Aitchison",16.232472195116
"220606_04","220707_16","Veragua","Campana","Veragua vs Campana","Robust Aitchison",25.0213557371513
"220607_01","220707_16","Veragua","Campana","Veragua vs Campana","Robust Aitchison",6.04127404146358
"220607_02","220707_16","Veragua","Campana","Veragua vs Campana","Robust Aitchison",17.4016791143549
"220607_03","220707_16","Veragua","Campana","Veragua vs Campana","Robust Aitchison",5.54845988437444
"220607_04","220707_16","Veragua","Campana","Veragua vs Campana","Robust Aitchison",12.775463497842
"220609_01","220707_16","Veragua","Campana","Veragua vs Campana","Robust Aitchison",25.0106005352637
"220609_02","220707_16","Veragua","Campana","Veragua vs Campana","Robust Aitchison",14.4793117934122
"220609_03","220707_16","Veragua","Campana","Veragua vs Campana","Robust Aitchison",19.1613154850256
"220609_04","220707_16","Veragua","Campana","Veragua vs Campana","Robust Aitchison",11.8430513185332
"220609_07","220707_16","Veragua","Campana","Veragua vs Campana","Robust Aitchison",12.5195455435924
"220604_01","220707_17","Veragua","Campana","Veragua vs Campana","Robust Aitchison",20.3590294206049
"220604_02","220707_17","Veragua","Campana","Veragua vs Campana","Robust Aitchison",19.2595982990255
"220604_03","220707_17","Veragua","Campana","Veragua vs Campana","Robust Aitchison",19.1222968619206
"220604_04","220707_17","Veragua","Campana","Veragua vs Campana","Robust Aitchison",18.4799555381283
"220604_05","220707_17","Veragua","Campana","Veragua vs Campana","Robust Aitchison",20.2325974937575
"220604_06","220707_17","Veragua","Campana","Veragua vs Campana","Robust Aitchison",18.8673158382472
"220604_07","220707_17","Veragua","Campana","Veragua vs Campana","Robust Aitchison",10.7379293359739
"220606_02","220707_17","Veragua","Campana","Veragua vs Campana","Robust Aitchison",14.3108327781238
"220606_04","220707_17","Veragua","Campana","Veragua vs Campana","Robust Aitchison",22.257312843411
"220607_01","220707_17","Veragua","Campana","Veragua vs Campana","Robust Aitchison",4.55489510197211
"220607_02","220707_17","Veragua","Campana","Veragua vs Campana","Robust Aitchison",15.0072676698568
"220607_03","220707_17","Veragua","Campana","Veragua vs Campana","Robust Aitchison",6.33535217491596
"220607_04","220707_17","Veragua","Campana","Veragua vs Campana","Robust Aitchison",11.0252892135522
"220609_01","220707_17","Veragua","Campana","Veragua vs Campana","Robust Aitchison",22.4284092998389
"220609_02","220707_17","Veragua","Campana","Veragua vs Campana","Robust Aitchison",13.6291844763924
"220609_03","220707_17","Veragua","Campana","Veragua vs Campana","Robust Aitchison",17.021275127599
"220609_04","220707_17","Veragua","Campana","Veragua vs Campana","Robust Aitchison",9.68215086876695
"220609_07","220707_17","Veragua","Campana","Veragua vs Campana","Robust Aitchison",12.721253205343
"220604_01","220707_18","Veragua","Campana","Veragua vs Campana","Robust Aitchison",22.7377145162736
"220604_02","220707_18","Veragua","Campana","Veragua vs Campana","Robust Aitchison",21.4073273466653
"220604_03","220707_18","Veragua","Campana","Veragua vs Campana","Robust Aitchison",23.6127061242152
"220604_04","220707_18","Veragua","Campana","Veragua vs Campana","Robust Aitchison",20.7953644463845
"220604_05","220707_18","Veragua","Campana","Veragua vs Campana","Robust Aitchison",22.5267181017549
"220604_06","220707_18","Veragua","Campana","Veragua vs Campana","Robust Aitchison",20.9346543514252
"220604_07","220707_18","Veragua","Campana","Veragua vs Campana","Robust Aitchison",10.2863231690564
"220606_02","220707_18","Veragua","Campana","Veragua vs Campana","Robust Aitchison",16.2116929817079
"220606_04","220707_18","Veragua","Campana","Veragua vs Campana","Robust Aitchison",24.7094741659696
"220607_01","220707_18","Veragua","Campana","Veragua vs Campana","Robust Aitchison",6.34039011495529
"220607_02","220707_18","Veragua","Campana","Veragua vs Campana","Robust Aitchison",16.9130664346773
"220607_03","220707_18","Veragua","Campana","Veragua vs Campana","Robust Aitchison",6.1206914084093
"220607_04","220707_18","Veragua","Campana","Veragua vs Campana","Robust Aitchison",13.0135674724199
"220609_01","220707_18","Veragua","Campana","Veragua vs Campana","Robust Aitchison",24.3188893221277
"220609_02","220707_18","Veragua","Campana","Veragua vs Campana","Robust Aitchison",13.2217761526527
"220609_03","220707_18","Veragua","Campana","Veragua vs Campana","Robust Aitchison",19.4647854888792
"220609_04","220707_18","Veragua","Campana","Veragua vs Campana","Robust Aitchison",11.7314654840921
"220609_07","220707_18","Veragua","Campana","Veragua vs Campana","Robust Aitchison",11.1730614635234
"220604_01","220707_19","Veragua","Campana","Veragua vs Campana","Robust Aitchison",21.3357579154559
"220604_02","220707_19","Veragua","Campana","Veragua vs Campana","Robust Aitchison",21.4577837119645
"220604_03","220707_19","Veragua","Campana","Veragua vs Campana","Robust Aitchison",13.3610239307798
"220604_04","220707_19","Veragua","Campana","Veragua vs Campana","Robust Aitchison",19.9660732055716
"220604_05","220707_19","Veragua","Campana","Veragua vs Campana","Robust Aitchison",21.4275799975229
"220604_06","220707_19","Veragua","Campana","Veragua vs Campana","Robust Aitchison",20.0938684647309
"220604_07","220707_19","Veragua","Campana","Veragua vs Campana","Robust Aitchison",15.1819896899701
"220606_02","220707_19","Veragua","Campana","Veragua vs Campana","Robust Aitchison",15.470006517658
"220606_04","220707_19","Veragua","Campana","Veragua vs Campana","Robust Aitchison",24.197333673079
"220607_01","220707_19","Veragua","Campana","Veragua vs Campana","Robust Aitchison",9.7317588440528
"220607_02","220707_19","Veragua","Campana","Veragua vs Campana","Robust Aitchison",17.9262289262132
"220607_03","220707_19","Veragua","Campana","Veragua vs Campana","Robust Aitchison",9.96229593629077
"220607_04","220707_19","Veragua","Campana","Veragua vs Campana","Robust Aitchison",12.323436552557
"220609_01","220707_19","Veragua","Campana","Veragua vs Campana","Robust Aitchison",25.2368662899669
"220609_02","220707_19","Veragua","Campana","Veragua vs Campana","Robust Aitchison",17.804008506598
"220609_03","220707_19","Veragua","Campana","Veragua vs Campana","Robust Aitchison",16.7695121025689
"220609_04","220707_19","Veragua","Campana","Veragua vs Campana","Robust Aitchison",12.8067423515279
"220609_07","220707_19","Veragua","Campana","Veragua vs Campana","Robust Aitchison",17.0544635521695
"220604_01","220707_20","Veragua","Campana","Veragua vs Campana","Robust Aitchison",23.5186936878222
"220604_02","220707_20","Veragua","Campana","Veragua vs Campana","Robust Aitchison",22.4704299696323
"220604_03","220707_20","Veragua","Campana","Veragua vs Campana","Robust Aitchison",19.0217269208655
"220604_04","220707_20","Veragua","Campana","Veragua vs Campana","Robust Aitchison",21.6919007797972
"220604_05","220707_20","Veragua","Campana","Veragua vs Campana","Robust Aitchison",23.437548805969
"220604_06","220707_20","Veragua","Campana","Veragua vs Campana","Robust Aitchison",22.2467987294719
"220604_07","220707_20","Veragua","Campana","Veragua vs Campana","Robust Aitchison",14.6096122777274
"220606_02","220707_20","Veragua","Campana","Veragua vs Campana","Robust Aitchison",17.8275311985216
"220606_04","220707_20","Veragua","Campana","Veragua vs Campana","Robust Aitchison",25.1140102470484
"220607_01","220707_20","Veragua","Campana","Veragua vs Campana","Robust Aitchison",8.35454398968884
"220607_02","220707_20","Veragua","Campana","Veragua vs Campana","Robust Aitchison",18.4570930463899
"220607_03","220707_20","Veragua","Campana","Veragua vs Campana","Robust Aitchison",9.18180868303921
"220607_04","220707_20","Veragua","Campana","Veragua vs Campana","Robust Aitchison",14.5218262015131
"220609_01","220707_20","Veragua","Campana","Veragua vs Campana","Robust Aitchison",25.5978020352929
"220609_02","220707_20","Veragua","Campana","Veragua vs Campana","Robust Aitchison",17.5566584949112
"220609_03","220707_20","Veragua","Campana","Veragua vs Campana","Robust Aitchison",20.2119204892325
"220609_04","220707_20","Veragua","Campana","Veragua vs Campana","Robust Aitchison",13.2967737392351
"220609_07","220707_20","Veragua","Campana","Veragua vs Campana","Robust Aitchison",16.3376995953717
"220604_01","220708_01","Veragua","Soberanía","Veragua vs Soberanía","Robust Aitchison",13.7329661877104
"220604_02","220708_01","Veragua","Soberanía","Veragua vs Soberanía","Robust Aitchison",13.7274117965007
"220604_03","220708_01","Veragua","Soberanía","Veragua vs Soberanía","Robust Aitchison",15.7053431552948
"220604_04","220708_01","Veragua","Soberanía","Veragua vs Soberanía","Robust Aitchison",12.2082578071087
"220604_05","220708_01","Veragua","Soberanía","Veragua vs Soberanía","Robust Aitchison",13.7139569898603
"220604_06","220708_01","Veragua","Soberanía","Veragua vs Soberanía","Robust Aitchison",11.9749123059658
"220604_07","220708_01","Veragua","Soberanía","Veragua vs Soberanía","Robust Aitchison",8.03390786253489
"220606_02","220708_01","Veragua","Soberanía","Veragua vs Soberanía","Robust Aitchison",6.87574382855785
"220606_04","220708_01","Veragua","Soberanía","Veragua vs Soberanía","Robust Aitchison",17.2294364175342
"220607_01","220708_01","Veragua","Soberanía","Veragua vs Soberanía","Robust Aitchison",5.31547244004495
"220607_02","220708_01","Veragua","Soberanía","Veragua vs Soberanía","Robust Aitchison",9.77306244881496
"220607_03","220708_01","Veragua","Soberanía","Veragua vs Soberanía","Robust Aitchison",7.74022773723719
"220607_04","220708_01","Veragua","Soberanía","Veragua vs Soberanía","Robust Aitchison",3.57584707574003
"220609_01","220708_01","Veragua","Soberanía","Veragua vs Soberanía","Robust Aitchison",17.5803224976776
"220609_02","220708_01","Veragua","Soberanía","Veragua vs Soberanía","Robust Aitchison",9.8627266225549
"220609_03","220708_01","Veragua","Soberanía","Veragua vs Soberanía","Robust Aitchison",9.04794258612938
"220609_04","220708_01","Veragua","Soberanía","Veragua vs Soberanía","Robust Aitchison",4.59134229264032
"220609_07","220708_01","Veragua","Soberanía","Veragua vs Soberanía","Robust Aitchison",10.9001333863835
"220604_01","220708_02","Veragua","Soberanía","Veragua vs Soberanía","Robust Aitchison",11.5128833211651
"220604_02","220708_02","Veragua","Soberanía","Veragua vs Soberanía","Robust Aitchison",12.6459131408445
"220604_03","220708_02","Veragua","Soberanía","Veragua vs Soberanía","Robust Aitchison",17.5251446802344
"220604_04","220708_02","Veragua","Soberanía","Veragua vs Soberanía","Robust Aitchison",10.6659709983315
"220604_05","220708_02","Veragua","Soberanía","Veragua vs Soberanía","Robust Aitchison",11.5664362626835
"220604_06","220708_02","Veragua","Soberanía","Veragua vs Soberanía","Robust Aitchison",9.41611652265328
"220604_07","220708_02","Veragua","Soberanía","Veragua vs Soberanía","Robust Aitchison",9.70109297307019
"220606_02","220708_02","Veragua","Soberanía","Veragua vs Soberanía","Robust Aitchison",4.84888582014566
"220606_04","220708_02","Veragua","Soberanía","Veragua vs Soberanía","Robust Aitchison",16.3859875297113
"220607_01","220708_02","Veragua","Soberanía","Veragua vs Soberanía","Robust Aitchison",10.6949391788995
"220607_02","220708_02","Veragua","Soberanía","Veragua vs Soberanía","Robust Aitchison",9.78133347201295
"220607_03","220708_02","Veragua","Soberanía","Veragua vs Soberanía","Robust Aitchison",12.0500800721618
"220607_04","220708_02","Veragua","Soberanía","Veragua vs Soberanía","Robust Aitchison",4.65305332433086
"220609_01","220708_02","Veragua","Soberanía","Veragua vs Soberanía","Robust Aitchison",16.5297283999905
"220609_02","220708_02","Veragua","Soberanía","Veragua vs Soberanía","Robust Aitchison",9.88468960854236
"220609_03","220708_02","Veragua","Soberanía","Veragua vs Soberanía","Robust Aitchison",5.70391895063169
"220609_04","220708_02","Veragua","Soberanía","Veragua vs Soberanía","Robust Aitchison",7.53100798648127
"220609_07","220708_02","Veragua","Soberanía","Veragua vs Soberanía","Robust Aitchison",11.9304196277417
"220604_01","220708_03","Veragua","Soberanía","Veragua vs Soberanía","Robust Aitchison",14.2469271008108
"220604_02","220708_03","Veragua","Soberanía","Veragua vs Soberanía","Robust Aitchison",14.4771490771368
"220604_03","220708_03","Veragua","Soberanía","Veragua vs Soberanía","Robust Aitchison",15.9065458380507
"220604_04","220708_03","Veragua","Soberanía","Veragua vs Soberanía","Robust Aitchison",12.838040874679
"220604_05","220708_03","Veragua","Soberanía","Veragua vs Soberanía","Robust Aitchison",14.2485579091373
"220604_06","220708_03","Veragua","Soberanía","Veragua vs Soberanía","Robust Aitchison",12.396233056638
"220604_07","220708_03","Veragua","Soberanía","Veragua vs Soberanía","Robust Aitchison",8.27420122500799
"220606_02","220708_03","Veragua","Soberanía","Veragua vs Soberanía","Robust Aitchison",7.13569591174261
"220606_04","220708_03","Veragua","Soberanía","Veragua vs Soberanía","Robust Aitchison",18.0463261163079
"220607_01","220708_03","Veragua","Soberanía","Veragua vs Soberanía","Robust Aitchison",6.07233056651567
"220607_02","220708_03","Veragua","Soberanía","Veragua vs Soberanía","Robust Aitchison",10.622542242149
"220607_03","220708_03","Veragua","Soberanía","Veragua vs Soberanía","Robust Aitchison",7.73237487325325
"220607_04","220708_03","Veragua","Soberanía","Veragua vs Soberanía","Robust Aitchison",3.92033659712549
"220609_01","220708_03","Veragua","Soberanía","Veragua vs Soberanía","Robust Aitchison",18.3830919463225
"220609_02","220708_03","Veragua","Soberanía","Veragua vs Soberanía","Robust Aitchison",10.0739907778199
"220609_03","220708_03","Veragua","Soberanía","Veragua vs Soberanía","Robust Aitchison",9.17910379420479
"220609_04","220708_03","Veragua","Soberanía","Veragua vs Soberanía","Robust Aitchison",5.64214406411052
"220609_07","220708_03","Veragua","Soberanía","Veragua vs Soberanía","Robust Aitchison",10.8310479209704
"220604_01","220708_04","Veragua","Soberanía","Veragua vs Soberanía","Robust Aitchison",10.2589125212481
"220604_02","220708_04","Veragua","Soberanía","Veragua vs Soberanía","Robust Aitchison",11.3888528060531
"220604_03","220708_04","Veragua","Soberanía","Veragua vs Soberanía","Robust Aitchison",18.4371335460718
"220604_04","220708_04","Veragua","Soberanía","Veragua vs Soberanía","Robust Aitchison",9.44190048974455
"220604_05","220708_04","Veragua","Soberanía","Veragua vs Soberanía","Robust Aitchison",10.2750558166451
"220604_06","220708_04","Veragua","Soberanía","Veragua vs Soberanía","Robust Aitchison",8.00241455615861
"220604_07","220708_04","Veragua","Soberanía","Veragua vs Soberanía","Robust Aitchison",9.44804356732645
"220606_02","220708_04","Veragua","Soberanía","Veragua vs Soberanía","Robust Aitchison",3.64723130152176
"220606_04","220708_04","Veragua","Soberanía","Veragua vs Soberanía","Robust Aitchison",15.2495229007329
"220607_01","220708_04","Veragua","Soberanía","Veragua vs Soberanía","Robust Aitchison",11.1847438600935
"220607_02","220708_04","Veragua","Soberanía","Veragua vs Soberanía","Robust Aitchison",8.66727708346567
"220607_03","220708_04","Veragua","Soberanía","Veragua vs Soberanía","Robust Aitchison",12.7969575460095
"220607_04","220708_04","Veragua","Soberanía","Veragua vs Soberanía","Robust Aitchison",4.60431011458693
"220609_01","220708_04","Veragua","Soberanía","Veragua vs Soberanía","Robust Aitchison",15.1901944357301
"220609_02","220708_04","Veragua","Soberanía","Veragua vs Soberanía","Robust Aitchison",9.13022156494572
"220609_03","220708_04","Veragua","Soberanía","Veragua vs Soberanía","Robust Aitchison",4.58702424128548
"220609_04","220708_04","Veragua","Soberanía","Veragua vs Soberanía","Robust Aitchison",7.2817175683198
"220609_07","220708_04","Veragua","Soberanía","Veragua vs Soberanía","Robust Aitchison",11.7692041338537
"220604_01","220708_05","Veragua","Soberanía","Veragua vs Soberanía","Robust Aitchison",15.5081872313845
"220604_02","220708_05","Veragua","Soberanía","Veragua vs Soberanía","Robust Aitchison",15.6953754256404
"220604_03","220708_05","Veragua","Soberanía","Veragua vs Soberanía","Robust Aitchison",7.583561649797
"220604_04","220708_05","Veragua","Soberanía","Veragua vs Soberanía","Robust Aitchison",14.4028776167465
"220604_05","220708_05","Veragua","Soberanía","Veragua vs Soberanía","Robust Aitchison",15.7057092971519
"220604_06","220708_05","Veragua","Soberanía","Veragua vs Soberanía","Robust Aitchison",15.2864209911664
"220604_07","220708_05","Veragua","Soberanía","Veragua vs Soberanía","Robust Aitchison",16.4156168983923
"220606_02","220708_05","Veragua","Soberanía","Veragua vs Soberanía","Robust Aitchison",12.815241462333
"220606_04","220708_05","Veragua","Soberanía","Veragua vs Soberanía","Robust Aitchison",17.3113691278614
"220607_01","220708_05","Veragua","Soberanía","Veragua vs Soberanía","Robust Aitchison",11.7818008286813
"220607_02","220708_05","Veragua","Soberanía","Veragua vs Soberanía","Robust Aitchison",13.58267133034
"220607_03","220708_05","Veragua","Soberanía","Veragua vs Soberanía","Robust Aitchison",14.6959619258929
"220607_04","220708_05","Veragua","Soberanía","Veragua vs Soberanía","Robust Aitchison",11.2588490079147
"220609_01","220708_05","Veragua","Soberanía","Veragua vs Soberanía","Robust Aitchison",19.1431810152337
"220609_02","220708_05","Veragua","Soberanía","Veragua vs Soberanía","Robust Aitchison",18.0190258047096
"220609_03","220708_05","Veragua","Soberanía","Veragua vs Soberanía","Robust Aitchison",12.6269581023727
"220609_04","220708_05","Veragua","Soberanía","Veragua vs Soberanía","Robust Aitchison",10.9600853590065
"220609_07","220708_05","Veragua","Soberanía","Veragua vs Soberanía","Robust Aitchison",19.5237612393223
"220604_01","220708_06","Veragua","Soberanía","Veragua vs Soberanía","Robust Aitchison",9.14574105884834
"220604_02","220708_06","Veragua","Soberanía","Veragua vs Soberanía","Robust Aitchison",10.3354705475641
"220604_03","220708_06","Veragua","Soberanía","Veragua vs Soberanía","Robust Aitchison",16.839893781652
"220604_04","220708_06","Veragua","Soberanía","Veragua vs Soberanía","Robust Aitchison",8.3077247801854
"220604_05","220708_06","Veragua","Soberanía","Veragua vs Soberanía","Robust Aitchison",9.21930444049281
"220604_06","220708_06","Veragua","Soberanía","Veragua vs Soberanía","Robust Aitchison",7.2084762212767
"220604_07","220708_06","Veragua","Soberanía","Veragua vs Soberanía","Robust Aitchison",10.3121173947459
"220606_02","220708_06","Veragua","Soberanía","Veragua vs Soberanía","Robust Aitchison",3.38310841188698
"220606_04","220708_06","Veragua","Soberanía","Veragua vs Soberanía","Robust Aitchison",13.9681514100951
"220607_01","220708_06","Veragua","Soberanía","Veragua vs Soberanía","Robust Aitchison",11.1688248145764
"220607_02","220708_06","Veragua","Soberanía","Veragua vs Soberanía","Robust Aitchison",7.84854459010513
"220607_03","220708_06","Veragua","Soberanía","Veragua vs Soberanía","Robust Aitchison",13.2942651835842
"220607_04","220708_06","Veragua","Soberanía","Veragua vs Soberanía","Robust Aitchison",4.58279419149464
"220609_01","220708_06","Veragua","Soberanía","Veragua vs Soberanía","Robust Aitchison",14.2509964372937
"220609_02","220708_06","Veragua","Soberanía","Veragua vs Soberanía","Robust Aitchison",10.1498793141908
"220609_03","220708_06","Veragua","Soberanía","Veragua vs Soberanía","Robust Aitchison",3.35477494472144
"220609_04","220708_06","Veragua","Soberanía","Veragua vs Soberanía","Robust Aitchison",6.8420037438703
