"Community","Genus","Site_1","Site_2","KS_distance"
"Whole community","Sphingobium","Lost Iguana","Soberanía",0.344444444444444
"Whole community","Luteibacter","Lost Iguana","Soberanía",0.488888888888889
"Whole community","Klenkia","Lost Iguana","Soberanía",0.4
"Whole community","Edaphobacter","Lost Iguana","Soberanía",0.388888888888889
"Whole community","Sphingoaurantiacus","Lost Iguana","Soberanía",0.355555555555556
"Whole community","Methylopila","Lost Iguana","Soberanía",0.488888888888889
"Whole community","Unclassified_Chitinophagaceae","Lost Iguana","Soberanía",0.344444444444444
"Whole community","Peptoniphilus","Lost Iguana","Soberanía",0.144444444444444
"Whole community","Kribbella","Lost Iguana","Soberanía",0.4
"Whole community","Marmoricola","Lost Iguana","Soberanía",1
"Whole community","Achromobacter","Lost Iguana","Soberanía",0.233333333333333
"Whole community","Unclassified_Simkaniaceae","Lost Iguana","Soberanía",0.233333333333333
"Whole community","Cytophaga","Lost Iguana","Soberanía",0.222222222222222
"Whole community","Unclassified_Acetobacteraceae","Lost Iguana","Soberanía",0.788888888888889
"Whole community","Bosea","Lost Iguana","Soberanía",0.477777777777778
"Whole community","Rhizorhapis","Lost Iguana","Soberanía",0.388888888888889
"Whole community","Sediminibacterium","Lost Iguana","Soberanía",0.277777777777778
"Whole community","Micromonospora","Lost Iguana","Soberanía",0.3
"Whole community","Unclassified_Micropepsaceae","Lost Iguana","Soberanía",0.788888888888889
"Whole community","Unclassified_Nocardioidaceae","Lost Iguana","Soberanía",0.8
"Whole community","Cellulomonas","Lost Iguana","Soberanía",0.188888888888889
"Whole community","Rhodococcus","Lost Iguana","Soberanía",0.3
"Whole community","Scytonema VB-61278","Lost Iguana","Soberanía",0.477777777777778
"Whole community","Kineosporia","Lost Iguana","Soberanía",0.277777777777778
"Whole community","Granulicella","Lost Iguana","Soberanía",0.4
"Whole community","Unclassified_Xanthobacteraceae","Lost Iguana","Soberanía",0.577777777777778
"Whole community","Flexivirga","Lost Iguana","Soberanía",0.5
"Whole community","Truepera","Lost Iguana","Soberanía",0.4
"Whole community","Solirubrobacter","Lost Iguana","Soberanía",0.466666666666667
"Whole community","Aetokthonos AEL04","Lost Iguana","Soberanía",0.1
"Whole community","Anaerococcus","Lost Iguana","Soberanía",0.255555555555556
"Whole community","Labrys","Lost Iguana","Soberanía",0.4
"Whole community","Unclassified_BIrii41","Lost Iguana","Soberanía",0.444444444444444
"Whole community","Thermoanaerobacterium","Lost Iguana","Soberanía",0.466666666666667
"Whole community","Unclassified_Comamonadaceae","Lost Iguana","Soberanía",0.288888888888889
"Whole community","Brevundimonas","Lost Iguana","Soberanía",0.244444444444444
"Whole community","Finegoldia","Lost Iguana","Soberanía",0.366666666666667
"Whole community","Acidiphilium","Lost Iguana","Soberanía",0.388888888888889
"Whole community","Paracoccus","Lost Iguana","Soberanía",0.466666666666667
"Whole community","Acidibacter","Lost Iguana","Soberanía",0.388888888888889
"Whole community","Dactylosporangium","Lost Iguana","Soberanía",0.2
"Whole community","Burkholderia-Caballeronia-Paraburkholderia","Lost Iguana","Soberanía",0.177777777777778
"Whole community","Pseudorhizobium","Lost Iguana","Soberanía",0.111111111111111
"Whole community","Novosphingobium","Lost Iguana","Soberanía",0.566666666666667
"Whole community","Bryobacter","Lost Iguana","Soberanía",0.477777777777778
"Whole community","Pedobacter","Lost Iguana","Soberanía",0.377777777777778
"Whole community","Unclassified_Lachnospiraceae","Lost Iguana","Soberanía",0.4
"Whole community","Candidatus Solibacter","Lost Iguana","Soberanía",0.222222222222222
"Whole community","Rhodopseudomonas","Lost Iguana","Soberanía",0.5
"Whole community","MN 122.2a","Lost Iguana","Soberanía",0.588888888888889
"Whole community","Unclassified_Solimonadaceae","Lost Iguana","Soberanía",0.244444444444444
"Whole community","Duganella","Lost Iguana","Soberanía",0.122222222222222
"Whole community","Xylophilus","Lost Iguana","Soberanía",0.244444444444444
"Whole community","Ellin6055","Lost Iguana","Soberanía",0.377777777777778
"Whole community","Spirosoma","Lost Iguana","Soberanía",0.244444444444444
"Whole community","Unclassified_Chthoniobacteraceae","Lost Iguana","Soberanía",0.288888888888889
"Whole community","Acuticoccus","Lost Iguana","Soberanía",0.133333333333333
"Whole community","Aurantisolimonas","Lost Iguana","Soberanía",0.3
"Whole community","Cellvibrio","Lost Iguana","Soberanía",0.266666666666667
"Whole community","Cutibacterium","Lost Iguana","Soberanía",0.133333333333333
"Whole community","Acidothermus","Lost Iguana","Soberanía",0.5
"Whole community","Legionella","Lost Iguana","Soberanía",0.466666666666667
"Whole community","Schumannella","Lost Iguana","Soberanía",0.2
"Whole community","Asticcacaulis","Lost Iguana","Soberanía",0.5
"Whole community","Unclassified_Micromonosporaceae","Lost Iguana","Soberanía",0.688888888888889
"Whole community","Pseudactinotalea","Lost Iguana","Soberanía",0.3
"Whole community","Paenibacillus","Lost Iguana","Soberanía",0.455555555555556
"Whole community","Flavisolibacter","Lost Iguana","Soberanía",0.188888888888889
"Whole community","Abiotrophia","Lost Iguana","Soberanía",0.2
"Whole community","Candidatus Alysiosphaera","Lost Iguana","Soberanía",0.266666666666667
"Whole community","Pedococcus-Phycicoccus","Lost Iguana","Soberanía",0.3
"Whole community","Brucella","Lost Iguana","Soberanía",0.233333333333333
"Whole community","Angustibacter","Lost Iguana","Soberanía",0.5
"Whole community","Fimbriiglobus","Lost Iguana","Soberanía",0.366666666666667
"Whole community","Acidicaldus","Lost Iguana","Soberanía",0.222222222222222
"Whole community","Unclassified_Polyangiaceae","Lost Iguana","Soberanía",0.155555555555556
"Whole community","Piscinibacter","Lost Iguana","Soberanía",0.111111111111111
"Whole community","Aeromicrobium","Lost Iguana","Soberanía",0.588888888888889
"Whole community","Unclassified_JG30-KF-CM45","Lost Iguana","Soberanía",0.5
"Whole community","Bryocella","Lost Iguana","Soberanía",0.5
"Whole community","Rubellimicrobium","Lost Iguana","Soberanía",0.377777777777778
"Whole community","Gemmata","Lost Iguana","Soberanía",0.366666666666667
"Whole community","Luteolibacter","Lost Iguana","Soberanía",0.488888888888889
"Whole community","Phenylobacterium","Lost Iguana","Soberanía",0.455555555555556
"Whole community","Prevotella_7","Lost Iguana","Soberanía",0.2
"Whole community","Calditerricola","Lost Iguana","Soberanía",0.188888888888889
"Whole community","alphaI cluster","Lost Iguana","Soberanía",0.111111111111111
"Whole community","Ohtaekwangia","Lost Iguana","Soberanía",0.2
"Whole community","Unclassified_Fimbriimonadaceae","Lost Iguana","Soberanía",0.488888888888889
"Whole community","Unclassified_Neisseriaceae","Lost Iguana","Soberanía",0.566666666666667
"Whole community","P3OB-42","Lost Iguana","Soberanía",0.9
"Whole community","Williamsia","Lost Iguana","Soberanía",0.188888888888889
"Whole community","Pseudochrobactrum","Lost Iguana","Soberanía",0.388888888888889
"Whole community","Caulobacter","Lost Iguana","Soberanía",0.144444444444444
"Whole community","Thermobrachium","Lost Iguana","Soberanía",0.122222222222222
"Whole community","Patulibacter","Lost Iguana","Soberanía",0.488888888888889
"Whole community","RB41","Lost Iguana","Soberanía",0.5
"Whole community","Azospirillum","Lost Iguana","Soberanía",0.4
"Whole community","Acidisphaera","Lost Iguana","Soberanía",0.388888888888889
"Whole community","Chthoniobacter","Lost Iguana","Soberanía",0.388888888888889
"Whole community","Unclassified_Staphylococcaceae","Lost Iguana","Soberanía",0.2
"Whole community","Amaricoccus","Lost Iguana","Soberanía",0.111111111111111
"Whole community","Unclassified_Sandaracinaceae","Lost Iguana","Soberanía",0.2
"Whole community","Edaphobaculum","Lost Iguana","Soberanía",0.388888888888889
"Whole community","Unclassified_Roseiflexaceae","Lost Iguana","Soberanía",0.4
"Whole community","CL500-29 marine group","Lost Iguana","Soberanía",0.111111111111111
"Whole community","Mesorhizobium","Lost Iguana","Soberanía",0.588888888888889
"Whole community","Acidipila-Silvibacterium","Lost Iguana","Soberanía",0.8
"Whole community","Methylocystis","Lost Iguana","Soberanía",0.111111111111111
"Whole community","Unclassified_Ktedonobacteraceae","Lost Iguana","Soberanía",0.1
"Whole community","Unclassified_AKIW781","Lost Iguana","Soberanía",0.2
"Whole community","Oligoflexus","Lost Iguana","Soberanía",0.477777777777778
"Whole community","Deinococcus","Lost Iguana","Soberanía",0.144444444444444
"Whole community","Shinella","Lost Iguana","Soberanía",0.4
"Whole community","Abditibacterium","Lost Iguana","Soberanía",0.477777777777778
"Whole community","Roseomonas","Lost Iguana","Soberanía",0.366666666666667
"Whole community","Pseudolabrys","Lost Iguana","Soberanía",0.133333333333333
"Whole community","Pseudoxanthomonas","Lost Iguana","Soberanía",0.466666666666667
"Whole community","Unclassified_Chroococcidiopsaceae","Lost Iguana","Soberanía",0.466666666666667
"Whole community","Unclassified_Rhizobiales Incertae Sedis","Lost Iguana","Soberanía",0.3
"Whole community","Dyadobacter","Lost Iguana","Soberanía",0.588888888888889
"Whole community","Unclassified_Nostocaceae","Lost Iguana","Soberanía",0.4
"Whole community","Unclassified_Sphingobacteriaceae","Lost Iguana","Soberanía",0.288888888888889
"Whole community","Rhodanobacter","Lost Iguana","Soberanía",0.188888888888889
"Whole community","Variibacter","Lost Iguana","Soberanía",0.488888888888889
"Whole community","Unclassified_Microscillaceae","Lost Iguana","Soberanía",0.277777777777778
"Whole community","Rhodopila","Lost Iguana","Soberanía",0.488888888888889
"Whole community","Microvirga","Lost Iguana","Soberanía",0.5
"Whole community","Unclassified_Solirubrobacteraceae","Lost Iguana","Soberanía",0.2
"Whole community","Acidisoma","Lost Iguana","Soberanía",0.3
"Whole community","Roseiarcus","Lost Iguana","Soberanía",0.1
"Whole community","Alicyclobacillus","Lost Iguana","Soberanía",0.233333333333333
"Whole community","Unclassified_Rhodobacteraceae","Lost Iguana","Soberanía",0.277777777777778
"Whole community","Gordonia","Lost Iguana","Soberanía",0.5
"Whole community","Phaselicystis","Lost Iguana","Soberanía",0.4
"Whole community","Unclassified_Rhodanobacteraceae","Lost Iguana","Soberanía",0.177777777777778
"Whole community","Unclassified_Isosphaeraceae","Lost Iguana","Soberanía",0.577777777777778
"Whole community","Thermomonas","Lost Iguana","Soberanía",0.377777777777778
"Whole community","Unclassified_Acidobacteriaceae (Subgroup 1)","Lost Iguana","Soberanía",0.3
"Whole community","Hirschia","Lost Iguana","Soberanía",0.111111111111111
"Whole community","Unclassified_Ilumatobacteraceae","Lost Iguana","Soberanía",0.277777777777778
"Whole community","Chryseolinea","Lost Iguana","Soberanía",0.3
"Whole community","Pajaroellobacter","Lost Iguana","Soberanía",0.222222222222222
"Whole community","Pseudaminobacter","Lost Iguana","Soberanía",0.2
"Whole community","Unclassified_Devosiaceae","Lost Iguana","Soberanía",0.111111111111111
"Whole community","Veillonella","Lost Iguana","Soberanía",0.111111111111111
"Whole community","Desulfotomaculum","Lost Iguana","Soberanía",0.333333333333333
"Whole community","Unclassified_Micrococcaceae","Lost Iguana","Soberanía",0.3
"Whole community","Subgroup 10","Lost Iguana","Soberanía",0.2
"Whole community","Pseudorhodoplanes","Lost Iguana","Soberanía",0.277777777777778
"Whole community","Hymenobacter","Lost Iguana","Soberanía",0.3
"Whole community","JCM 18997","Lost Iguana","Soberanía",0.1
"Whole community","Unclassified_Obscuribacteraceae","Lost Iguana","Soberanía",0.188888888888889
"Whole community","Chitinophaga","Lost Iguana","Soberanía",0.6
"Whole community","Rhodoplanes","Lost Iguana","Soberanía",0.1
"Whole community","Unclassified_Gemmatimonadaceae","Lost Iguana","Soberanía",0.166666666666667
"Whole community","Flavitalea","Lost Iguana","Soberanía",0.477777777777778
"Whole community","Iamia","Lost Iguana","Soberanía",0.7
"Whole community","Parviterribacter","Lost Iguana","Soberanía",0.188888888888889
"Whole community","Taibaiella","Lost Iguana","Soberanía",0.4
"Whole community","Altererythrobacter","Lost Iguana","Soberanía",0.388888888888889
"Whole community","Unclassified_SM2D12","Lost Iguana","Soberanía",0.333333333333333
"Whole community","Reyranella","Lost Iguana","Soberanía",0.2
"Whole community","Bdellovibrio","Lost Iguana","Soberanía",0.266666666666667
"Whole community","Gaiella","Lost Iguana","Soberanía",0.3
"Whole community","Pedomicrobium","Lost Iguana","Soberanía",0.288888888888889
"Whole community","Hyphomicrobium","Lost Iguana","Soberanía",0.377777777777778
"Whole community","Unclassified_Blastocatellaceae","Lost Iguana","Soberanía",0.133333333333333
"Whole community","OM27 clade","Lost Iguana","Soberanía",0.288888888888889
"Whole community","Unclassified_Gemmataceae","Lost Iguana","Soberanía",0.444444444444444
"Whole community","Geobacillus","Lost Iguana","Soberanía",0.1
"Whole community","Luteimonas","Lost Iguana","Soberanía",0.288888888888889
"Whole community","Puia","Lost Iguana","Soberanía",0.1
"Whole community","Unclassified_Caldilineaceae","Lost Iguana","Soberanía",0.4
"Whole community","Unclassified_Rickettsiaceae","Lost Iguana","Soberanía",0.222222222222222
"Whole community","Unclassified_env.OPS 17","Lost Iguana","Soberanía",0.344444444444444
"Whole community","Unclassified_37-13","Lost Iguana","Soberanía",0.388888888888889
"Whole community","Candidatus Xiphinematobacter","Lost Iguana","Soberanía",0.388888888888889
"Whole community","Unclassified_Myxococcaceae","Lost Iguana","Soberanía",0.2
"Whole community","Steroidobacter","Lost Iguana","Soberanía",0.222222222222222
"Whole community","Leptolyngbya ANT.L52.2","Lost Iguana","Soberanía",0.277777777777778
"Whole community","SH-PL14","Lost Iguana","Soberanía",0.288888888888889
"Whole community","Aquisphaera","Lost Iguana","Soberanía",0.222222222222222
"Whole community","Tepidisphaera","Lost Iguana","Soberanía",0.222222222222222
"Whole community","Ilumatobacter","Lost Iguana","Soberanía",0.188888888888889
"Whole community","Terrimonas","Lost Iguana","Soberanía",0.244444444444444
"Whole community","Peredibacter","Lost Iguana","Soberanía",0.588888888888889
"Whole community","Asanoa","Lost Iguana","Soberanía",0.3
"Whole community","Nordella","Lost Iguana","Soberanía",0.4
"Whole community","Nevskia","Lost Iguana","Soberanía",0.1
"Whole community","SM1A02","Lost Iguana","Soberanía",0.1
"Whole community","Unclassified_Methyloligellaceae","Lost Iguana","Soberanía",0.488888888888889
"Whole community","Ferruginibacter","Lost Iguana","Soberanía",0.288888888888889
"Whole community","Unclassified_WD2101 soil group","Lost Iguana","Soberanía",0.466666666666667
"Whole community","Unclassified_Sporichthyaceae","Lost Iguana","Soberanía",0.288888888888889
"Whole community","Segetibacter","Lost Iguana","Soberanía",0.2
"Whole community","Gemmatimonas","Lost Iguana","Soberanía",0.188888888888889
"Whole community","Unclassified_TRA3-20","Lost Iguana","Soberanía",0.222222222222222
"Whole community","Unclassified_Spirosomaceae","Lost Iguana","Soberanía",0.122222222222222
"Whole community","Unclassified_Micavibrionaceae","Lost Iguana","Soberanía",0.4
"Whole community","Unclassified_D05-2","Lost Iguana","Soberanía",0.8
"Whole community","Unclassified_Microtrichaceae","Lost Iguana","Soberanía",0.277777777777778
"Whole community","Lysobacter","Lost Iguana","Soberanía",0.122222222222222
"Whole community","Unclassified_Vicinamibacteraceae","Lost Iguana","Soberanía",0.266666666666667
"Whole community","Unclassified_Pedosphaeraceae","Lost Iguana","Soberanía",0.377777777777778
"Whole community","Amycolatopsis","Lost Iguana","Soberanía",0.3
"Whole community","Unclassified_AB1","Lost Iguana","Soberanía",0.288888888888889
"Whole community","SWB02","Lost Iguana","Soberanía",0.177777777777778
"Whole community","Nannocystis","Lost Iguana","Soberanía",0.133333333333333
"Whole community","Opitutus","Lost Iguana","Soberanía",0.4
"Whole community","Pirellula","Lost Iguana","Soberanía",0.288888888888889
"Whole community","Anaeromyxobacter","Lost Iguana","Soberanía",0.188888888888889
"Whole community","Tundrisphaera","Lost Iguana","Soberanía",0.477777777777778
"Whole community","Unclassified_Parachlamydiaceae","Lost Iguana","Soberanía",0.222222222222222
"Whole community","Unclassified_Ardenticatenaceae","Lost Iguana","Soberanía",0.222222222222222
"Whole community","Chthonomonas","Lost Iguana","Soberanía",0.222222222222222
"Whole community","Unclassified_A4b","Lost Iguana","Soberanía",0.388888888888889
"Whole community","Unclassified_Saprospiraceae","Lost Iguana","Soberanía",0.488888888888889
"Whole community","Unclassified_Tepidisphaeraceae","Lost Iguana","Soberanía",0.2
"Whole community","Coxiella","Lost Iguana","Soberanía",0.111111111111111
"Whole community","Unclassified_Pirellulaceae","Lost Iguana","Soberanía",0.788888888888889
"Whole community","Pir4 lineage","Lost Iguana","Soberanía",0.388888888888889
"Whole community","JGI 0001001-H03","Lost Iguana","Soberanía",0.388888888888889
"Whole community","Aquicella","Lost Iguana","Soberanía",0.188888888888889
"Whole community","Unclassified_Oligoflexaceae","Lost Iguana","Soberanía",0.588888888888889
"Whole community","Unclassified_Verrucomicrobiaceae","Lost Iguana","Soberanía",0.277777777777778
"Whole community","Unclassified_AKYH767","Lost Iguana","Soberanía",0.222222222222222
"Whole community","Unclassified_NS9 marine group","Lost Iguana","Soberanía",0.288888888888889
"Whole community","Unclassified_KD3-93","Lost Iguana","Soberanía",0.2
"Whole community","Prosthecobacter","Lost Iguana","Soberanía",0.4
"Whole community","Unclassified_Diplorickettsiaceae","Lost Iguana","Soberanía",0.588888888888889
"Whole community","Unclassified_LWQ8","Lost Iguana","Soberanía",0.477777777777778
"Whole community","Candidatus Protochlamydia","Lost Iguana","Soberanía",0.122222222222222
"Whole community","Klebsiella","Veragua","Altos de Campana",0.322222222222222
"Whole community","Unclassified_Bacteria","Veragua","Altos de Campana",0.666666666666667
"Whole community","Caldalkalibacillus","Veragua","Altos de Campana",0.744444444444444
"Whole community","Actinomycetospora","Veragua","Altos de Campana",0.611111111111111
"Whole community","Staphylococcus","Veragua","Altos de Campana",0.666666666666667
"Whole community","Nesterenkonia","Veragua","Altos de Campana",0.744444444444444
"Whole community","Acinetobacter","Veragua","Altos de Campana",0.833333333333333
"Whole community","Pseudonocardia","Veragua","Altos de Campana",0.555555555555556
"Whole community","Devriesea","Veragua","Altos de Campana",0.344444444444444
"Whole community","Methylocella","Veragua","Altos de Campana",0.833333333333333
"Whole community","Unclassified_Alcaligenaceae","Veragua","Altos de Campana",0.144444444444444
"Whole community","Unclassified_Planococcaceae","Veragua","Altos de Campana",0.777777777777778
"Whole community","Anoxybacillus","Veragua","Altos de Campana",0.688888888888889
"Whole community","Unclassified_Mitochondria","Veragua","Altos de Campana",0.244444444444444
"Whole community","Enterococcus","Veragua","Altos de Campana",0.677777777777778
"Whole community","Methylobacterium-Methylorubrum","Veragua","Altos de Campana",0.455555555555556
"Whole community","Tepidiphilus","Veragua","Altos de Campana",0.622222222222222
"Whole community","Pseudomonas","Veragua","Altos de Campana",0.3
"Whole community","Bacteroides","Veragua","Altos de Campana",0.144444444444444
"Whole community","Streptococcus","Veragua","Altos de Campana",0.355555555555556
"Whole community","Aerococcus","Veragua","Altos de Campana",0.333333333333333
"Whole community","Candidatus Branchiomonas","Veragua","Altos de Campana",0.444444444444444
"Whole community","Unclassified_Bacillaceae","Veragua","Altos de Campana",0.833333333333333
"Whole community","Clostridium sensu stricto 12","Veragua","Altos de Campana",0.788888888888889
"Whole community","Knoellia","Veragua","Altos de Campana",0.411111111111111
"Whole community","Chryseobacterium","Veragua","Altos de Campana",0.555555555555556
"Whole community","Corynebacterium","Veragua","Altos de Campana",0.733333333333333
"Whole community","Stenotrophomonas","Veragua","Altos de Campana",0.188888888888889
"Whole community","Sphingobacterium","Veragua","Altos de Campana",0.333333333333333
"Whole community","1174-901-12","Veragua","Altos de Campana",0.377777777777778
"Whole community","Sphingomonas","Veragua","Altos de Campana",0.244444444444444
"Whole community","Unclassified_Enterobacteriaceae","Veragua","Altos de Campana",0.133333333333333
"Whole community","Jatrophihabitans","Veragua","Altos de Campana",0.722222222222222
"Whole community","Unclassified_Caloramatoraceae","Veragua","Altos de Campana",0.788888888888889
"Whole community","Byssovorax","Veragua","Altos de Campana",0.677777777777778
"Whole community","Aureimonas","Veragua","Altos de Campana",0.422222222222222
"Whole community","Nakamurella","Veragua","Altos de Campana",0.211111111111111
"Whole community","Amnibacterium","Veragua","Altos de Campana",0.388888888888889
"Whole community","Lawsonella","Veragua","Altos de Campana",0.722222222222222
"Whole community","Bradyrhizobium","Veragua","Altos de Campana",0.888888888888889
"Whole community","Mycoplasma","Veragua","Altos de Campana",0.266666666666667
"Whole community","Halomonas","Veragua","Altos de Campana",0.688888888888889
"Whole community","Curtobacterium","Veragua","Altos de Campana",0.522222222222222
"Whole community","Unclassified_Beijerinckiaceae","Veragua","Altos de Campana",0.444444444444444
"Whole community","Mycobacterium","Veragua","Altos de Campana",0.833333333333333
"Whole community","Lapillicoccus","Veragua","Altos de Campana",0.255555555555556
"Whole community","Unclassified_Rhizobiaceae","Veragua","Altos de Campana",0.333333333333333
"Whole community","Unclassified_67-14","Veragua","Altos de Campana",0.688888888888889
"Whole community","Haliangium","Veragua","Altos de Campana",0.788888888888889
"Whole community","Kocuria","Veragua","Altos de Campana",0.455555555555556
"Whole community","Nostoc PCC-7107","Veragua","Altos de Campana",0.188888888888889
"Whole community","Micrococcus","Veragua","Altos de Campana",0.611111111111111
"Whole community","LD29","Veragua","Altos de Campana",0.633333333333333
"Whole community","Unclassified_Caulobacteraceae","Veragua","Altos de Campana",0.4
"Whole community","Nocardioides","Veragua","Altos de Campana",0.422222222222222
"Whole community","Clostridium sensu stricto 10","Veragua","Altos de Campana",0.788888888888889
"Whole community","Terriglobus","Veragua","Altos de Campana",0.255555555555556
"Whole community","Conexibacter","Veragua","Altos de Campana",0.722222222222222
"Whole community","Loriellopsis LF-B5","Veragua","Altos de Campana",0.833333333333333
"Whole community","Streptomyces","Veragua","Altos de Campana",0.277777777777778
"Whole community","Parafilimonas","Veragua","Altos de Campana",0.733333333333333
"Whole community","Aridibacter","Veragua","Altos de Campana",0.622222222222222
"Whole community","Devosia","Veragua","Altos de Campana",0.333333333333333
"Whole community","Bacillus","Veragua","Altos de Campana",0.777777777777778
"Whole community","Quadrisphaera","Veragua","Altos de Campana",0.222222222222222
"Whole community","Brachybacterium","Veragua","Altos de Campana",0.288888888888889
"Whole community","Actinoplanes","Veragua","Altos de Campana",0.7
"Whole community","Flavobacterium","Veragua","Altos de Campana",0.255555555555556
"Whole community","Rothia","Veragua","Altos de Campana",0.322222222222222
"Whole community","Tumebacillus","Veragua","Altos de Campana",0.777777777777778
"Whole community","Rubrobacter","Veragua","Altos de Campana",0.611111111111111
"Whole community","Haemophilus","Veragua","Altos de Campana",0.5
"Whole community","Brevibacterium","Veragua","Altos de Campana",0.5
"Whole community","Psychroglaciecola","Veragua","Altos de Campana",0.388888888888889
"Whole community","Unclassified_Kineosporiaceae","Veragua","Altos de Campana",0.588888888888889
"Whole community","Candidatus Udaeobacter","Veragua","Altos de Campana",0.833333333333333
"Whole community","Candidatus Megaira","Veragua","Altos de Campana",0.5
"Whole community","Actinomyces","Veragua","Altos de Campana",0.277777777777778
"Whole community","Blastocatella","Veragua","Altos de Campana",0.477777777777778
"Whole community","Niabella","Veragua","Altos de Campana",0.177777777777778
"Whole community","Neorhizobium","Veragua","Altos de Campana",0.233333333333333
"Whole community","Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium","Veragua","Altos de Campana",0.422222222222222
"Whole community","Tianweitania","Veragua","Altos de Campana",0.677777777777778
"Whole community","Hephaestia","Veragua","Altos de Campana",0.266666666666667
"Whole community","Kineococcus","Veragua","Altos de Campana",0.122222222222222
"Whole community","Qipengyuania","Veragua","Altos de Campana",0.222222222222222
"Whole community","IheB3-7","Veragua","Altos de Campana",0.733333333333333
"Whole community","Gemella","Veragua","Altos de Campana",0.544444444444444
"Whole community","Unclassified_Sphingomonadaceae","Veragua","Altos de Campana",0.233333333333333
"Whole community","Mucilaginibacter","Veragua","Altos de Campana",0.722222222222222
"Whole community","Unclassified_Microbacteriaceae","Veragua","Altos de Campana",0.288888888888889
"Whole community","FFCH7168","Veragua","Altos de Campana",0.611111111111111
"Whole community","Enhydrobacter","Veragua","Altos de Campana",0.666666666666667
"Whole community","Sphingobium","Veragua","Altos de Campana",0.2
"Whole community","Luteibacter","Veragua","Altos de Campana",0.388888888888889
"Whole community","Klenkia","Veragua","Altos de Campana",0.288888888888889
"Whole community","Edaphobacter","Veragua","Altos de Campana",0.666666666666667
"Whole community","Sphingoaurantiacus","Veragua","Altos de Campana",0.5
"Whole community","Methylopila","Veragua","Altos de Campana",0.433333333333333
"Whole community","Unclassified_Chitinophagaceae","Veragua","Altos de Campana",0.411111111111111
"Whole community","Peptoniphilus","Veragua","Altos de Campana",0.277777777777778
"Whole community","Kribbella","Veragua","Altos de Campana",0.177777777777778
"Whole community","Marmoricola","Veragua","Altos de Campana",0.122222222222222
"Whole community","Achromobacter","Veragua","Altos de Campana",0.333333333333333
"Whole community","Unclassified_Simkaniaceae","Veragua","Altos de Campana",0.3
"Whole community","Cytophaga","Veragua","Altos de Campana",0.7
